,Unnamed: 0,FileName,XMin,XMax,YMin,YMax,ClassName,img_id
2771,2771,276_5c6192813e_o.jpg,0.261875,0.780625,0.09772,0.998914,Mobile phone,013407956a56bed0
2772,2772,276_91fb4b7397_o.jpg,0.207813,0.529688,0.58125,0.8875,Guitar,c018a44545e9e46e
2773,2773,276_cd3fd8197e_o.jpg,0.0,0.055,0.389925,0.593284,Person,d8e55b37a6f52f84
2774,2774,276_cd3fd8197e_o.jpg,0.56125,0.6375,0.434702,0.647388,Person,d8e55b37a6f52f84
2775,2775,276_cd3fd8197e_o.jpg,0.57,0.66,0.740672,0.981343,Person,d8e55b37a6f52f84
2776,2776,276_cd3fd8197e_o.jpg,0.6375,0.75,0.710821,0.998134,Person,d8e55b37a6f52f84
2777,2777,276_cd3fd8197e_o.jpg,0.75125,0.82,0.69403,0.95709,Person,d8e55b37a6f52f84
2778,2778,277_078cf69cef_o.jpg,0.183125,0.82625,0.190833,1.0,Person,31c88405072d48e0
2779,2779,277_078cf69cef_o.jpg,0.228125,0.79875,0.525833,0.999167,Guitar,31c88405072d48e0
2780,2780,277_3fc22d7b3a_o.jpg,0.147378,0.98915,0.096875,0.986875,Person,a74ab61be902abd8
2781,2781,277_536e646244_o.jpg,0.8324870000000001,0.974619,0.716846,0.829749,Mobile phone,37b2ceb920e3ac16
2782,2782,278_43e3f77292_o.jpg,0.316406,0.564453,0.300781,0.841146,Person,15a0ceca735d814c
2783,2783,278_43e3f77292_o.jpg,0.499023,0.745117,0.351562,0.826823,Person,15a0ceca735d814c
2784,2784,278_43e3f77292_o.jpg,0.71875,0.908203,0.315104,0.783854,Person,15a0ceca735d814c
2785,2785,278_43e3f77292_o.jpg,0.302734,0.602539,0.485677,0.697917,Guitar,15a0ceca735d814c
2786,2786,278_43e3f77292_o.jpg,0.494141,0.798828,0.455729,0.626302,Guitar,15a0ceca735d814c
2787,2787,278_43e3f77292_o.jpg,0.6621090000000001,0.8808590000000001,0.438802,0.565104,Guitar,15a0ceca735d814c
2788,2788,278_beaed284ea_o.jpg,0.000625,0.999375,0.0,0.999167,Car,84a88748c0401244
2789,2789,278_f1d7f5f7b0_o.jpg,0.0,0.13125,0.336773,0.736398,Person,dc6c1ddb798d8d97
2790,2790,278_f1d7f5f7b0_o.jpg,0.608125,0.768125,0.413696,0.738274,Person,dc6c1ddb798d8d97
2791,2791,279_91a63c857f_o.jpg,0.686667,0.773333,0.409649,0.614912,Person,67493fdfdf43b607
2792,2792,279_a385c55b53_o.jpg,0.0575,0.928125,0.261667,0.786667,Car,ce7a65dfc3383406
2793,2793,280_01118e3e4f_o.jpg,0.1725,0.8175,0.1425,0.883333,Car,e271efb9994fd442
2794,2794,280_46a74a1b78_o.jpg,0.300625,0.744375,0.043333,0.8588889999999999,Mobile phone,70f480ca71e1ddfc
2795,2795,280_54306466b6_o.jpg,0.286719,0.953906,0.45,0.96875,Guitar,f3ac18ce45db94ba
2796,2796,280_54306466b6_o.jpg,0.3,0.813281,0.127083,0.998958,Person,f3ac18ce45db94ba
2797,2797,280_b285a59616_o.jpg,0.904375,0.999375,0.556667,0.853333,Car,655fc5a10aee6075
2798,2798,280_b47d9004bd_o.jpg,0.0,0.999375,0.32,0.999167,Car,9bafd88e1bd1498d
2799,2799,280_fd4bf9da33_o.jpg,0.1575,0.50125,0.12805999999999998,0.947269,Mobile phone,5422bc03afb4b718
2800,2800,281_50886e181a_o.jpg,0.190625,0.329375,0.14166700000000002,0.411667,Person,44a2fdfbbc93ee92
2801,2801,281_e08a362c5d_o.jpg,0.356875,0.505,0.07333300000000001,0.476667,Mobile phone,1d28cb43c3f4f543
2802,2802,281_e08a362c5d_o.jpg,0.675,0.9425,0.485833,0.953333,Person,1d28cb43c3f4f543
2803,2803,282_6fc73f90c6_o.jpg,0.004878,0.453659,0.0,0.570732,Person,0157e44854a96684
2804,2804,282_6fc73f90c6_o.jpg,0.022764,0.495935,0.5008130000000001,0.988618,Person,0157e44854a96684
2805,2805,282_6fc73f90c6_o.jpg,0.505691,0.990244,0.003252,0.494309,Person,0157e44854a96684
2806,2806,282_6fc73f90c6_o.jpg,0.5512199999999999,0.988618,0.504065,0.988618,Person,0157e44854a96684
2807,2807,282_f8cf4eddb5_o.jpg,0.661875,0.725625,0.278457,0.5446850000000001,Person,a796194bf2c8090e
2808,2808,282_f8cf4eddb5_o.jpg,0.1525,0.215625,0.488241,0.7431800000000001,Person,a796194bf2c8090e
2809,2809,282_f8cf4eddb5_o.jpg,0.156875,0.39,0.311383,0.739417,Person,a796194bf2c8090e
2810,2810,282_f8cf4eddb5_o.jpg,0.16125,0.299375,0.440263,0.745061,Person,a796194bf2c8090e
2811,2811,282_f8cf4eddb5_o.jpg,0.19,0.226875,0.482596,0.729069,Person,a796194bf2c8090e
2812,2812,282_f8cf4eddb5_o.jpg,0.215625,0.261875,0.571025,0.7507060000000001,Person,a796194bf2c8090e
2813,2813,282_f8cf4eddb5_o.jpg,0.229375,0.29,0.524929,0.721543,Person,a796194bf2c8090e
2814,2814,282_f8cf4eddb5_o.jpg,0.25,0.309375,0.4477890000000001,0.667921,Person,a796194bf2c8090e
2815,2815,282_f8cf4eddb5_o.jpg,0.250625,0.306875,0.311383,0.420508,Person,a796194bf2c8090e
2816,2816,282_f8cf4eddb5_o.jpg,0.296875,0.349375,0.372531,0.603951,Person,a796194bf2c8090e
2817,2817,282_f8cf4eddb5_o.jpg,0.3325,0.386875,0.317027,0.53904,Person,a796194bf2c8090e
2818,2818,282_f8cf4eddb5_o.jpg,0.423125,0.4575,0.19191,0.302916,Person,a796194bf2c8090e
2819,2819,282_f8cf4eddb5_o.jpg,0.443125,0.539375,0.293509,0.480715,Person,a796194bf2c8090e
2820,2820,282_f8cf4eddb5_o.jpg,0.52,0.57,0.220132,0.412982,Person,a796194bf2c8090e
2821,2821,282_f8cf4eddb5_o.jpg,0.545625,0.625,0.266228,0.478833,Person,a796194bf2c8090e
2822,2822,282_f8cf4eddb5_o.jpg,0.713125,0.775,0.365005,0.629351,Person,a796194bf2c8090e
2823,2823,282_f8cf4eddb5_o.jpg,0.7375,0.796875,0.445908,0.693321,Person,a796194bf2c8090e
2824,2824,282_f8cf4eddb5_o.jpg,0.77,0.816875,0.5268109999999999,0.763876,Person,a796194bf2c8090e
2825,2825,282_f8cf4eddb5_o.jpg,0.78125,0.849375,0.565381,0.8259639999999999,Person,a796194bf2c8090e
2826,2826,283_1dd7daae4b_o.jpg,0.028125,0.95125,0.189324,0.829858,Car,074c1c72a7da9c44
2827,2827,283_1dd7daae4b_o.jpg,0.411875,0.999375,0.221852,0.5196,Car,074c1c72a7da9c44
2828,2828,283_1dd7daae4b_o.jpg,0.689375,0.999375,0.210175,0.32860700000000004,Car,074c1c72a7da9c44
2829,2829,283_5f3b97b676_o.jpg,0.139375,0.91875,0.198333,0.999167,Person,29e6c67ffc6526e6
2830,2830,283_5f3b97b676_o.jpg,0.175625,0.278125,0.258333,0.563333,Person,29e6c67ffc6526e6
2831,2831,283_66608b0bcb_o.jpg,0.59,0.77125,0.1775,0.603333,Mobile phone,c5d3478c3f73b965
2832,2832,283_7a3379c912_o.jpg,0.09,0.879167,0.185,0.501875,Mobile phone,6306b90a4f5b2cd0
2833,2833,283_7a3379c912_o.jpg,0.1275,0.890833,0.560625,0.881875,Mobile phone,6306b90a4f5b2cd0
2834,2834,283_f7cab5fd12_o.jpg,0.698125,0.78,0.55125,0.766875,Person,bfc4c33564889eb7
2835,2835,283_f7cab5fd12_o.jpg,0.06,0.136875,0.775,0.88625,Person,bfc4c33564889eb7
2836,2836,283_f7cab5fd12_o.jpg,0.268125,0.328125,0.511875,0.715,Person,bfc4c33564889eb7
2837,2837,283_f7cab5fd12_o.jpg,0.285625,0.33,0.775,0.83,Person,bfc4c33564889eb7
2838,2838,283_f7cab5fd12_o.jpg,0.328125,0.39125,0.765,0.836875,Person,bfc4c33564889eb7
2839,2839,283_f7cab5fd12_o.jpg,0.35875,0.41875,0.56,0.739375,Person,bfc4c33564889eb7
2840,2840,283_f7cab5fd12_o.jpg,0.54375,0.61875,0.78375,0.875625,Person,bfc4c33564889eb7
2841,2841,283_f7cab5fd12_o.jpg,0.603125,0.68875,0.833125,0.945625,Person,bfc4c33564889eb7
2842,2842,283_f7cab5fd12_o.jpg,0.65625,0.7125,0.483125,0.600625,Person,bfc4c33564889eb7
2843,2843,283_f7cab5fd12_o.jpg,0.738125,0.784375,0.8775,0.935625,Person,bfc4c33564889eb7
2844,2844,284_069b4a1350_o.jpg,0.689453,0.955078,0.419271,0.855469,Mobile phone,d9319ab2d152ebba
2845,2845,284_8b082a9872_o.jpg,0.593629,0.993243,0.15571400000000002,0.441429,Car,028ce7ec26c48448
2846,2846,284_8b082a9872_o.jpg,0.107143,0.163127,0.17285699999999998,0.237143,Car,028ce7ec26c48448
2847,2847,284_8b082a9872_o.jpg,0.245174,0.351351,0.17,0.277143,Car,028ce7ec26c48448
2848,2848,284_b4446fb1d3_o.jpg,0.0,0.94,0.182331,0.99906,Person,57aba9d6f5c8f4ac
2849,2849,284_b4446fb1d3_o.jpg,0.384375,0.684375,0.380639,0.988722,Person,57aba9d6f5c8f4ac
2850,2850,284_d90d629f7b_o.jpg,0.8975,0.98875,0.201908,0.542925,Person,7183dede5368362a
2851,2851,284_d90d629f7b_o.jpg,0.056875,0.386875,0.13831500000000002,0.970588,Person,7183dede5368362a
2852,2852,284_d90d629f7b_o.jpg,0.08375,0.203125,0.186804,0.829889,Person,7183dede5368362a
2853,2853,284_d90d629f7b_o.jpg,0.425,0.47875,0.227345,0.449921,Person,7183dede5368362a
2854,2854,284_d90d629f7b_o.jpg,0.619375,0.68,0.217011,0.429253,Person,7183dede5368362a
2855,2855,284_d90d629f7b_o.jpg,0.669375,0.74375,0.174086,0.5031800000000001,Person,7183dede5368362a
2856,2856,285_055a3f5511_o.jpg,0.25,0.765625,0.080524,0.990637,Mobile phone,0351a7027db236c5
2857,2857,285_248dc6b9fc_o.jpg,0.455,0.5875,0.341808,0.698682,Mobile phone,dac88f0c32f2c493
2858,2858,285_499374f7e6_o.jpg,0.1275,0.401875,0.423019,0.949925,Person,7e28c7f927f66db2
2859,2859,285_cc4836b713_o.jpg,0.36,0.5075,0.0,0.433145,Person,540a8495f769eae5
2860,2860,285_cc4836b713_o.jpg,0.14375,0.37625,0.60452,0.998117,Person,540a8495f769eae5
2861,2861,285_cc4836b713_o.jpg,0.14625,0.38875,0.20339,0.610169,Person,540a8495f769eae5
2862,2862,285_cc4836b713_o.jpg,0.38,0.99875,0.001883,0.998117,Person,540a8495f769eae5
2863,2863,285_cc4836b713_o.jpg,0.12,0.37125,0.555556,0.903955,Guitar,540a8495f769eae5
2864,2864,285_cc4836b713_o.jpg,0.1975,0.305,0.27307,0.5216569999999999,Guitar,540a8495f769eae5
2865,2865,285_cc4836b713_o.jpg,0.54375,0.61375,0.638418,0.998117,Guitar,540a8495f769eae5
2866,2866,286_31f3b01afa_o.jpg,0.130762,0.778928,0.041875,0.9375,Person,17bc1878af231ef7
2867,2867,286_31f3b01afa_o.jpg,0.188147,0.928504,0.306875,0.83125,Guitar,17bc1878af231ef7
2868,2868,286_31f3b01afa_o.jpg,0.650988,0.999059,0.58375,0.76125,Guitar,17bc1878af231ef7
2869,2869,287_50375da36e_o.jpg,0.43,0.545625,0.378049,0.924015,Person,45077066458e6a08
2870,2870,287_50375da36e_o.jpg,0.038125,0.1225,0.666979,0.8142590000000001,Person,45077066458e6a08
2871,2871,287_50375da36e_o.jpg,0.296875,0.341875,0.562852,0.664165,Person,45077066458e6a08
2872,2872,287_50375da36e_o.jpg,0.650625,0.72625,0.5300189999999999,0.8264540000000001,Person,45077066458e6a08
2873,2873,287_50375da36e_o.jpg,0.045625,0.11125,0.7823640000000001,0.845216,Guitar,45077066458e6a08
2874,2874,287_50375da36e_o.jpg,0.68125,0.745625,0.61257,0.696998,Guitar,45077066458e6a08
2875,2875,287_657a4f444c_o.jpg,0.560625,0.944375,0.318333,0.824167,Guitar,a979721b32f4a5e4
2876,2876,287_786a8068d5_o.jpg,0.320833,0.595833,0.564583,0.8625,Guitar,5a36951d489f6d47
2877,2877,287_786a8068d5_o.jpg,0.188889,0.3125,0.470833,0.975,Person,5a36951d489f6d47
2878,2878,287_786a8068d5_o.jpg,0.3625,0.525,0.525,0.997917,Person,5a36951d489f6d47
2879,2879,287_786a8068d5_o.jpg,0.552778,0.673611,0.520833,0.997917,Person,5a36951d489f6d47
2880,2880,287_786a8068d5_o.jpg,0.684722,0.7930560000000001,0.466667,0.879167,Person,5a36951d489f6d47
2881,2881,287_786a8068d5_o.jpg,0.804167,0.984722,0.483333,0.997917,Person,5a36951d489f6d47
2882,2882,287_786a8068d5_o.jpg,0.17916700000000002,0.25972199999999995,0.635417,0.804167,Guitar,5a36951d489f6d47
2883,2883,287_786a8068d5_o.jpg,0.7888890000000001,0.944444,0.54375,0.877083,Guitar,5a36951d489f6d47
2884,2884,287_94fb1d2744_o.jpg,0.0,0.999375,0.0,0.999167,Person,305823bd2e757196
2885,2885,288_3147f855be_o.jpg,0.125,0.780625,0.181051,0.874296,Car,de77ce48bfa3769d
2886,2886,288_3147f855be_o.jpg,0.0,0.140625,0.152908,0.255159,Car,de77ce48bfa3769d
2887,2887,288_3147f855be_o.jpg,0.00125,0.4125,0.170732,0.551595,Car,de77ce48bfa3769d
2888,2888,288_3147f855be_o.jpg,0.191875,0.36625,0.116323,0.189493,Car,de77ce48bfa3769d
2889,2889,288_3147f855be_o.jpg,0.32,0.504375,0.120075,0.241088,Car,de77ce48bfa3769d
2890,2890,288_3147f855be_o.jpg,0.599375,0.635,0.106942,0.193246,Car,de77ce48bfa3769d
2891,2891,288_3147f855be_o.jpg,0.656875,0.689375,0.105066,0.143527,Car,de77ce48bfa3769d
2892,2892,288_3147f855be_o.jpg,0.67625,0.705625,0.137899,0.189493,Car,de77ce48bfa3769d
2893,2893,288_3147f855be_o.jpg,0.76875,0.861875,0.13227,0.27955,Car,de77ce48bfa3769d
2894,2894,288_3147f855be_o.jpg,0.901875,0.999375,0.30863,0.999062,Car,de77ce48bfa3769d
2895,2895,288_3147f855be_o.jpg,0.93125,0.999375,0.125704,0.322702,Car,de77ce48bfa3769d
2896,2896,288_7e9263dedb_o.jpg,0.28125,0.995625,0.5225,0.9175,Car,8212b9dcb688a6c5
2897,2897,288_7e9263dedb_o.jpg,0.0,0.346875,0.5966670000000001,0.999167,Car,8212b9dcb688a6c5
2898,2898,288_7e9263dedb_o.jpg,0.0,0.35625,0.525833,0.868333,Car,8212b9dcb688a6c5
2899,2899,288_7e9263dedb_o.jpg,0.21,0.43875,0.506667,0.585833,Car,8212b9dcb688a6c5
2900,2900,288_7e9263dedb_o.jpg,0.665,0.995625,0.551667,0.6775,Car,8212b9dcb688a6c5
2901,2901,288_97bc34320f_o.jpg,0.066327,0.904082,0.061875,0.98625,Mobile phone,afeff7bd3dabf9f8
2902,2902,288_f4085643e0_o.jpg,0.095,0.77,0.208255,0.966229,Person,ffbf22bedc0db29e
2903,2903,288_f4085643e0_o.jpg,0.0,0.97875,0.182927,0.999062,Car,ffbf22bedc0db29e
2904,2904,288_f49a2e9ec6_o.jpg,0.096875,0.565625,0.423958,0.994792,Person,91727c017f502ac7
2905,2905,289_1d6cb44c45_o.jpg,0.085,0.2475,0.284167,0.415,Car,a45174d242e4b9c9
2906,2906,289_1d6cb44c45_o.jpg,0.4425,0.47125,0.340833,0.361667,Car,a45174d242e4b9c9
2907,2907,289_1d6cb44c45_o.jpg,0.51875,0.533125,0.3375,0.3475,Car,a45174d242e4b9c9
2908,2908,289_5d820f6b0e_o.jpg,0.365625,0.6575,0.091251,0.912512,Mobile phone,8fb1ed4080a2f06c
2909,2909,289_6cde4d52b7_o.jpg,0.142992,0.906867,0.1125,0.841875,Mobile phone,cea6e0283e48a9ee
2910,2910,290_2696a3285d_o.jpg,0.026266,0.869606,0.135625,0.961875,Mobile phone,88c51f3c9687ca11
2911,2911,290_460f890c5f_o.jpg,0.034375,0.979375,0.149167,0.911667,Car,cee8fdcd9b595190
2912,2912,290_67f19959f7_o.jpg,0.292878,0.534884,0.087461,0.646285,Person,9bf7604e98da971c
2913,2913,290_b67896dd0f_o.jpg,0.461875,0.51875,0.324752,0.487129,Mobile phone,fa4ae79cf94b525d
2914,2914,290_b67896dd0f_o.jpg,0.30375,0.395625,0.280198,0.49901,Mobile phone,fa4ae79cf94b525d
2915,2915,290_b67896dd0f_o.jpg,0.401875,0.451875,0.316832,0.458416,Mobile phone,fa4ae79cf94b525d
2916,2916,290_b8524a50a0_o.jpg,0.3575,0.686875,0.06015,0.99906,Person,79cda41bbab91a52
2917,2917,290_b8524a50a0_o.jpg,0.738125,0.87125,0.5187970000000001,0.827068,Person,79cda41bbab91a52
2918,2918,290_b8524a50a0_o.jpg,0.341875,0.61875,0.408835,0.858083,Guitar,79cda41bbab91a52
2919,2919,291_08ae9f7fb4_o.jpg,0.178404,0.507825,0.43125,0.858125,Mobile phone,08dbc3476d81c2d9
2920,2920,291_08ae9f7fb4_o.jpg,0.455399,0.8317680000000001,0.045,0.9125,Mobile phone,08dbc3476d81c2d9
2921,2921,291_2c7065fa99_o.jpg,0.15271700000000002,0.56975,0.219727,0.844727,Person,615926279548a2b0
2922,2922,291_2c7065fa99_o.jpg,0.559471,0.882526,0.217773,0.789062,Person,615926279548a2b0
2923,2923,291_2c7065fa99_o.jpg,0.910426,0.964758,0.353516,0.405273,Person,615926279548a2b0
2924,2924,291_7d20eb7a3b_o.jpg,0.140625,0.90625,0.290739,0.963658,Car,6501a6b4dbe50ea1
2925,2925,291_7d20eb7a3b_o.jpg,0.799219,0.999219,0.309496,0.445487,Car,6501a6b4dbe50ea1
2926,2926,291_7ee97bbcc2_o.jpg,0.124375,0.429375,0.244167,0.499167,Mobile phone,60361b13beba16e8
2927,2927,291_7ee97bbcc2_o.jpg,0.305625,0.70875,0.545833,0.865833,Mobile phone,60361b13beba16e8
2928,2928,291_7ee97bbcc2_o.jpg,0.43,0.78625,0.365,0.628333,Mobile phone,60361b13beba16e8
2929,2929,291_7ee97bbcc2_o.jpg,0.51375,0.82,0.213333,0.384167,Mobile phone,60361b13beba16e8
2930,2930,291_9d8f037596_o.jpg,0.0,0.735833,0.08125,0.264375,Person,d48b98317cadbd23
2931,2931,291_9d8f037596_o.jpg,0.754167,0.85,0.085,0.2675,Person,d48b98317cadbd23
2932,2932,291_9d8f037596_o.jpg,0.0,0.114167,0.15,0.19125,Car,d48b98317cadbd23
2933,2933,291_9d8f037596_o.jpg,0.0,0.385,0.1275,0.43125,Car,d48b98317cadbd23
2934,2934,291_9d8f037596_o.jpg,0.0,0.960833,0.213125,0.9425,Car,d48b98317cadbd23
2935,2935,291_9d8f037596_o.jpg,0.225833,0.355833,0.128125,0.19125,Car,d48b98317cadbd23
2936,2936,291_9d8f037596_o.jpg,0.533333,0.751667,0.10875,0.190625,Car,d48b98317cadbd23
2937,2937,291_9d8f037596_o.jpg,0.835833,0.999167,0.111875,0.21125,Car,d48b98317cadbd23
2938,2938,291_f1c8cf34b1_o.jpg,0.659375,0.716875,0.282099,0.443299,Mobile phone,48e0f62c6d0004bf
2939,2939,291_f1c8cf34b1_o.jpg,0.27125,0.3275,0.450797,0.6204310000000001,Mobile phone,48e0f62c6d0004bf
2940,2940,292_9502018832_o.jpg,0.14166700000000002,0.326389,0.26749,0.765432,Mobile phone,1b606418f2ba83d1
2941,2941,292_9502018832_o.jpg,0.411111,0.490278,0.493827,0.63786,Mobile phone,1b606418f2ba83d1
2942,2942,292_cbb7463bb0_o.jpg,0.534375,0.698125,0.378522,0.918507,Person,cdd1c9770067b1b9
2943,2943,292_cbb7463bb0_o.jpg,0.108125,0.28875,0.400609,0.893374,Person,cdd1c9770067b1b9
2944,2944,292_cbb7463bb0_o.jpg,0.329375,0.451875,0.51866,0.734958,Person,cdd1c9770067b1b9
2945,2945,292_cbb7463bb0_o.jpg,0.68875,0.880625,0.415842,0.812643,Person,cdd1c9770067b1b9
2946,2946,292_cbb7463bb0_o.jpg,0.108125,0.350625,0.51866,0.66489,Guitar,cdd1c9770067b1b9
2947,2947,292_cbb7463bb0_o.jpg,0.698125,0.886875,0.494288,0.662605,Guitar,cdd1c9770067b1b9
2948,2948,292_cbb7463bb0_o.jpg,0.805625,0.914375,0.510282,0.8400610000000001,Guitar,cdd1c9770067b1b9
2949,2949,292_e9ae9a169c_o.jpg,0.385,0.536875,0.110694,0.8564729999999999,Person,3dea3f7247150298
2950,2950,292_e9ae9a169c_o.jpg,0.131875,0.353125,0.397749,0.999062,Person,3dea3f7247150298
2951,2951,292_e9ae9a169c_o.jpg,0.609375,0.845625,0.7757970000000001,0.999062,Person,3dea3f7247150298
2952,2952,292_e9ae9a169c_o.jpg,0.8375,0.9875,0.755159,0.999062,Person,3dea3f7247150298
2953,2953,292_e9ae9a169c_o.jpg,0.898125,0.999375,0.77955,0.999062,Person,3dea3f7247150298
2954,2954,292_e9ae9a169c_o.jpg,0.904375,0.963125,0.101313,0.361163,Person,3dea3f7247150298
2955,2955,292_ee308341f7_o.jpg,0.693125,0.998125,0.0,0.5875,Person,5aa30f845bf4c57f
2956,2956,293_6ee4ecf3b5_o.jpg,0.19375,0.825,0.014062,0.964063,Mobile phone,bd998608aa97ea2b
2957,2957,293_d0e1fe4476_o.jpg,0.115625,0.2275,0.755833,0.861667,Car,2cf1b92ee8e5c4c8
2958,2958,293_d0e1fe4476_o.jpg,0.141875,0.233125,0.716667,0.775,Car,2cf1b92ee8e5c4c8
2959,2959,293_d1001a15da_o.jpg,0.105,0.758125,0.29699200000000003,0.766917,Car,0577ceca89cabfc8
2960,2960,294_286151bf0a_o.jpg,0.14625,0.8325,0.139,0.919,Person,eda58d4d606aea71
2961,2961,294_4db68d9cb8_o.jpg,0.086875,0.4375,0.399625,0.6904319999999999,Guitar,952c0faef4e47ba9
2962,2962,294_4db68d9cb8_o.jpg,0.666875,0.885,0.565666,0.711069,Guitar,952c0faef4e47ba9
2963,2963,294_bc9f9f18c8_o.jpg,0.30125,0.63375,0.119601,0.660299,Mobile phone,8cd38c539c407ce5
2964,2964,294_f160ea2774_o.jpg,0.066102,0.999153,0.079375,0.999375,Person,3b86ab926ddc934e
2965,2965,295_fd4bed8973_o.jpg,0.31,0.496875,0.259687,0.718054,Mobile phone,08d9e9913d3657b7
2966,2966,296_d5368ccf5c_o.jpg,0.215,0.71125,0.099437,1.0,Mobile phone,dab9649cc661669b
2967,2967,297_28cb10741c_o.jpg,0.27625,0.325,0.141651,0.242026,Person,d5d9fbb37d0acc08
2968,2968,297_28cb10741c_o.jpg,0.36625,0.396875,0.138837,0.209193,Person,d5d9fbb37d0acc08
2969,2969,297_28cb10741c_o.jpg,0.406875,0.436875,0.136961,0.197936,Person,d5d9fbb37d0acc08
2970,2970,297_28cb10741c_o.jpg,0.0,0.158125,0.153846,0.245779,Car,d5d9fbb37d0acc08
2971,2971,297_28cb10741c_o.jpg,0.0,0.299375,0.144465,0.288931,Car,d5d9fbb37d0acc08
2972,2972,297_28cb10741c_o.jpg,0.0,0.510625,0.144465,0.6135079999999999,Car,d5d9fbb37d0acc08
2973,2973,297_28cb10741c_o.jpg,0.0,0.913125,0.06754199999999999,0.89212,Car,d5d9fbb37d0acc08
2974,2974,297_28cb10741c_o.jpg,0.28375,0.409375,0.161351,0.236398,Car,d5d9fbb37d0acc08
2975,2975,297_40de6e6350_o.jpg,0.03,0.82,0.292568,0.634055,Mobile phone,34d56cf1c611d22f
2976,2976,297_90bb545eed_o.jpg,0.387316,0.793884,0.258373,0.923445,Person,8f5436673948c68c
2977,2977,297_eb3bd0acdc_o.jpg,0.04,0.16875,0.173546,0.795497,Person,c0cdd5ab86031d92
2978,2978,297_eb3bd0acdc_o.jpg,0.400625,0.649375,0.5759850000000001,0.712946,Guitar,c0cdd5ab86031d92
2979,2979,297_eb3bd0acdc_o.jpg,0.1625,0.23,0.282364,0.7176359999999999,Person,c0cdd5ab86031d92
2980,2980,297_eb3bd0acdc_o.jpg,0.215,0.27125,0.256098,0.699812,Person,c0cdd5ab86031d92
2981,2981,297_eb3bd0acdc_o.jpg,0.27125,0.3325,0.26547800000000005,0.6829270000000001,Person,c0cdd5ab86031d92
2982,2982,297_eb3bd0acdc_o.jpg,0.309375,0.460625,0.390244,0.761726,Person,c0cdd5ab86031d92
2983,2983,297_eb3bd0acdc_o.jpg,0.353125,0.415,0.300188,0.380863,Person,c0cdd5ab86031d92
2984,2984,297_eb3bd0acdc_o.jpg,0.451875,0.58125,0.423077,0.838649,Person,c0cdd5ab86031d92
2985,2985,297_eb3bd0acdc_o.jpg,0.546875,0.661875,0.423077,0.798311,Person,c0cdd5ab86031d92
2986,2986,297_eb3bd0acdc_o.jpg,0.62375,0.73,0.41182,0.7842399999999999,Person,c0cdd5ab86031d92
2987,2987,297_eb3bd0acdc_o.jpg,0.6825,0.764375,0.430582,0.7439020000000001,Person,c0cdd5ab86031d92
2988,2988,297_eb3bd0acdc_o.jpg,0.710625,0.816875,0.413696,0.701689,Person,c0cdd5ab86031d92
2989,2989,297_eb3bd0acdc_o.jpg,0.806875,0.915625,0.338649,0.778612,Person,c0cdd5ab86031d92
2990,2990,298_cb957fc96f_o.jpg,0.240693,0.825108,0.2125,0.939375,Person,9d30888c7af904c5
2991,2991,299_703b90df32_o.jpg,0.021875,0.1975,0.217636,0.391182,Car,03ac7233ca10f019
2992,2992,299_703b90df32_o.jpg,0.5325,0.62375,0.737336,0.812383,Car,03ac7233ca10f019
2993,2993,299_703b90df32_o.jpg,0.605625,0.656875,0.733584,0.795497,Car,03ac7233ca10f019
2994,2994,299_703b90df32_o.jpg,0.659375,0.711875,0.722326,0.773921,Car,03ac7233ca10f019
2995,2995,299_703b90df32_o.jpg,0.691875,0.7325,0.705441,0.762664,Car,03ac7233ca10f019
2996,2996,299_703b90df32_o.jpg,0.755625,0.848125,0.6763600000000001,0.768293,Car,03ac7233ca10f019
2997,2997,299_703b90df32_o.jpg,0.854375,0.87625,0.652908,0.668856,Car,03ac7233ca10f019
2998,2998,299_e7e38824f1_o.jpg,0.350625,0.776875,0.0,0.8217639999999999,Mobile phone,e3ef3d260751c3c9
2999,2999,300_6360e2efe6_o.jpg,0.082813,0.998438,0.15,0.835417,Car,0e48ce709c9696ef
3000,3000,300_8b6661519e_o.jpg,0.0225,0.211875,0.486385,0.8845069999999999,Mobile phone,22ad2df856372d40
3001,3001,300_e5f4991679_o.jpg,0.598958,0.8925780000000001,0.5527340000000001,0.696615,Mobile phone,29e884f4d846547e
3002,3002,301_188bdb78c6_o.jpg,0.06875,0.63,0.098375,0.592058,Car,d868a0f8fd5704c3
3003,3003,301_f32cd53513_o.jpg,0.020625,0.195625,0.074906,0.911985,Person,0cd823a8ea1f6844
3004,3004,301_f32cd53513_o.jpg,0.25375,0.57,0.323034,0.575843,Guitar,0cd823a8ea1f6844
3005,3005,301_f32cd53513_o.jpg,0.2425,0.434375,0.12921300000000002,0.916667,Person,0cd823a8ea1f6844
3006,3006,301_f32cd53513_o.jpg,0.4375,0.570625,0.256554,0.717228,Person,0cd823a8ea1f6844
3007,3007,301_f32cd53513_o.jpg,0.585625,0.878125,0.114232,0.947566,Person,0cd823a8ea1f6844
3008,3008,301_f32cd53513_o.jpg,0.010625,0.270625,0.216292,0.54588,Guitar,0cd823a8ea1f6844
3009,3009,301_f32cd53513_o.jpg,0.59125,0.999375,0.434457,0.6095510000000001,Guitar,0cd823a8ea1f6844
3010,3010,302_781c1d0fc6_o.jpg,0.055833,0.286667,0.37875,0.9125,Guitar,00850301c7822b5a
